,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,sentiment,confidence
301,618975862,M_Al_Sinawi,10797,54913,اللهم أجعلنى خيراً مما يظنون وأغفر لي مالا يعلمون ولا تؤاخذنى بما يقولون فإنك تعلم وهم لايعلمون,Sultanate of Oman ,RT @Forgiving146: @M_Al_Sinawi @M_Municipality ممشى الالوان بكورنيش جدة بالسعودية https://t.co/Y2MgS9nL8x,2021-03-21 06:28:21+00:00,3,0,0,0,neutral,0.78952956199646
302,1267183350047027203,Forgiving146,99,1933,"- 🛠⛽️. "" سُبحان الله و بِحمده سُبحان الله العظيم 💜","Muscat, Oman",@M_Al_Sinawi @M_Municipality ممشى الالوان بكورنيش جدة بالسعودية https://t.co/Y2MgS9nL8x,2021-03-21 05:55:02+00:00,3,4,33,1,neutral,0.7381899356842041
303,3225701598,mmbtu3th,1887,153222,موقع زواج مبتعث - للمبتعثين والمبتعثات https://t.co/lJ26CYKZIq نحن هنا لخدمتك فاهلاً بك #مبتعث,,زواج مـبتعـث https://t.co/DlNJce4XDC موقع مخصص لزواج المبتعثون والجامعين ويمكنك بكل سهوله البحث بنفسك عن الاعضاء المناسبين لك عدد كبير من الاعضاء يسعدنا تواجدك ونحن هنا لخدمتكم واهلاً بكم #كورنيش_جدة #ممشى_الألوان,2021-03-21 02:43:11+00:00,0,0,0,0,neutral,0.9601647257804871
304,1213238701,hesham_elnaggar,1446,2703,رجل على باب الله يحمل قناعاته في قلبه ، هو كما هو لا يستطيع أن يكون إلا نفسه ، كجدول ماء هو ينساب دوما هنا,,ممشي الألوان - كورنيش جدة https://t.co/au1i4sAzrs,2021-03-20 20:42:44+00:00,0,1,48,0,neutral,0.8056222796440125
305,878734374161850368,abdalhakeem_60,230,14714,,جدة ,"RT @aqaratks: صباح الجمال والألوان الجميلة 
 من ممشى الألوان  في الواجهة البحرية 
من تصوير المصور المبدع : تركي الجدعاني
@torki_photo

#جدة…",2021-03-20 20:07:42+00:00,1,0,0,0,positive,0.958360493183136
306,730431088141737984,maoka199,30,1997,out here taking chances,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-20 18:22:42+00:00,16,0,0,0,positive,0.883860170841217
307,1056257659819704320,HamzaTash,117,4894,Insanity,,"RT @soulndrone: وبس كدا كان يومي 😍🌍
—
تصويري وأنا بتمشى على ممشى الألوان 🌈
—
Camera: GoPro Fusion 📷
—
#الواجهة_البحرية #ممشى_الألوان #جدة #…",2021-03-20 17:42:11+00:00,4,0,0,0,positive,0.7844972014427185
308,1197401771943047168,soulndrone,621,319,مصور ومُنتِج أفلام 🎬 عاشق للبحر 🏝 لغتي هي الكاميرا📸 معتمد من قبل وزارة العمل وعضو في المجلس السعودي الفوتوغرافي، لطلبات التصوير 📞 0566775520,SA - Jeddah,"وبس كدا كان يومي 😍🌍
—
تصويري وأنا بتمشى على ممشى الألوان 🌈
—
Camera: GoPro Fusion 📷
—
#الواجهة_البحرية #ممشى_الألوان #جدة #مصور #تصويري #السعودية #علاء_طاش https://t.co/gbBUY6Y0XQ",2021-03-20 17:28:56+00:00,4,0,8,0,positive,0.7998682856559753
309,727117170,noorbasaleh90,19,6,,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-20 14:49:15+00:00,16,0,0,0,positive,0.883860170841217
310,1010005510970458112,wedyan26336885,4,19,,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-20 10:37:50+00:00,16,0,0,0,positive,0.883860170841217
311,1256419751850582020,clz9_,267,1224,اللهُم لك الحمد دائماً وأبداً,,"RT @VoyageSearch: ممشى الالوان في كورنيش جدة🤩
#جدة_سيرش https://t.co/fzsEjJOCzg",2021-03-20 02:49:27+00:00,16,0,0,0,neutral,0.6897212862968445
312,592790214,Jamal_A_Labaney,662,4159,,مكة المكرمة,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-20 01:40:58+00:00,46,0,0,0,positive,0.9301683306694031
313,962781898979336192,iiibgm,9,23,,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 23:44:24+00:00,16,0,0,0,positive,0.883860170841217
314,1067158853635244032,RBamarouf,22,110,,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 23:37:17+00:00,16,0,0,0,positive,0.883860170841217
315,1168084413328105472,naly22324736,1,5,..,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 23:32:58+00:00,16,0,0,0,positive,0.883860170841217
316,1229501516765114369,aseelmalti,102,74,معمارية، باحثة، قائدة، محبة للعمل التطوعي، ومختصة في الإستدامة LEED O+M (لا أبرَحُ حتى أبلغ),Jeddah,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 23:32:07+00:00,16,0,0,0,positive,0.883860170841217
317,3225701598,mmbtu3th,1887,153222,موقع زواج مبتعث - للمبتعثين والمبتعثات https://t.co/lJ26CYKZIq نحن هنا لخدمتك فاهلاً بك #مبتعث,,موقع لجميع الطلبة المبتعثين والجامعين الراغبين بالزواج ويقدم لك مميزات عاليه ومن خلاله يمكنك البحث عن الاشخاص المناسبين لك https://t.co/DlNJce4XDC عدد كبير من الاعضاء وبخدمتكم منذ انشاء الموقع عام 2014 واهلاً بكم #كورنيش_جدة #ممشى_الألوان,2021-03-19 22:16:00+00:00,0,0,0,0,neutral,0.6902158260345459
318,2817593101,Mo7mmadNiyazi,1374,1621,seeking the truth ♋️ yoga teacher and student.. 🌱I believe in humanity..,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 21:01:33+00:00,16,0,0,0,positive,0.883860170841217
319,1046006851,AeAmona,6,30,,,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 20:54:33+00:00,16,0,0,0,positive,0.883860170841217
320,615426701,AseelAymanR,303,15846,#الاهلي 💚 و #برشلونه 💙♥️            وحاجات تانية ما تهمكم,Jeddah ♥ ,"RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 18:59:29+00:00,16,0,0,0,positive,0.883860170841217
321,391939061,EssamHaroon,90,1090,"Aerospace Engineer class of 2011 -Florida Tech-
       
         
Pastry Chef -Le cordon bleu-","Jeddah, Kingdom of Saudi Arabi","RT @so_tea_sa: مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشر…",2021-03-19 18:28:31+00:00,16,0,0,0,positive,0.883860170841217
322,2483904614,aliaalfadl,597,7793,“We rise by lifting others.”,"Jeddah, Saudi Arabia","Glad to be a part of this💜
#ممشى_الألوان #كورنيش_جدة https://t.co/MqQQcqRsSh",2021-03-19 13:19:33+00:00,0,0,5,0,positive,0.8420763611793518
323,1180279068664766467,FDeaign,554,14880,مصممة جرافيك#مهتمة بالابداع #الفن#اليدوي #تنسيق#الديكور✨🔮📝📂,Kingdom of Saudi Arabia,"RT @MHFOUDO: ممشى الألوان في جدة لوحة فنية 🤍
#تغذية_بصرية https://t.co/jaPBt10hA2",2021-03-19 02:44:05+00:00,9,0,0,0,neutral,0.5168018937110901
324,1372659805375115269,so_tea_sa,17,19,الشاي المثلج... 🌱 بنكهة سعودية وبأيدي سعودية 🇸🇦 للطلب: عبر الواتس اب💬 📱0544772678,"Jeddah, Kingdom of Saudi Arabia","مبادرة فريق @so_tea_sa لتوزيع الشاي المنعش لمتطوعين #ممشى_الألوان . 

شكرا@JeddahAmanah لإعطائنا الفرصة للدعم والمشاركة

مشروب الشباب المفضل #خليناه_سعودي

#أمانة_جدة https://t.co/5hDHcMeWrD",2021-03-19 01:12:45+00:00,16,2,24,0,positive,0.9305534362792969
325,1072892819705118720,O79_Nothing,132,6165,#abdu /#Ahli أهديت لك قلب وردّيت لي جمرة,JED/KAU,"اتمنى ينال على اعجابكم ولسى مستمرين باذن الله الين النهاية والله يوفق كل متطوع ويعطيهم العافية على جهودهم♥️♥️.

#ممشى_الألوان 
#جدة https://t.co/JPqUzvpqB0",2021-03-18 21:55:26+00:00,0,1,3,0,positive,0.9625257253646851
326,1177237226599657473,iiijddi,213,803,,Jeddah,"#ممشى_الالوان
#جدة_جميلة_بأعيُننا

تجرُبة حِلوة 💕 شكراً اصدقاء جدة 

𝐽𝐸𝐷 https://t.co/8wfNRijggm",2021-03-18 19:14:04+00:00,0,1,11,0,positive,0.8994723558425903
327,1218363031069122560,Htanteam,2232,1126,فريق تطوعـي في سماء مدينة #جدة ، شغف وحُب التطوع بسحابة تُمطر حباً وهتاناً htanteam@gmail.com,Jeddah,"RT @Htanteam: بروح الإيمان والانتماء... نتطوع في خدمة وطننا🇸🇦.
فعالية #ممشى_الألوان 
#الواجهه_البحرية #جدة #تطوع 
#فريق_هتان_التطوعي 🌧🌿.
@J…",2021-03-18 07:42:04+00:00,3,0,0,0,positive,0.9707522392272949
328,792901573768871936,amrkahled94,482,66,"3D Artist
/Instagram 

https://t.co/ZAzQtWE35l",Jeddah,"ممشى الألوان / كورنيش جدة
#جدة #الواجهه_البحرية #كورنيش_جدة 
#السعودية #جده_Iلان 

شكر خاص لصديقي علاء طاش اللي اخد الفيديو 
@soulndrone https://t.co/mNIl3hmWrj",2021-03-18 01:52:29+00:00,1,0,7,0,positive,0.9748099446296692
329,1209931726308478977,zx_f19,642,616,,,"RT @zx_f19: وين المىمحونه المشتهيه تجي توريني نودز 
zx.f19
#معصيتيي_رlحتي #قحاب_جده #ممحمونة_الطايف #ممشى_الألوان #جدة #مشتهيه_الرياض #سارة…",2021-03-17 22:26:43+00:00,1,0,0,0,neutral,0.8197729587554932
330,599038645,a_ar403,573,3721,انا فتاه قويَّة كأبيها وجميَّله كَـ امهُا 🕊.,,ترضيني ضِحكتك لو كل الدّنيا زعل🤍✨ #ممشى_الألوان #جده https://t.co/PBirG5TE8P,2021-03-16 23:34:09+00:00,0,1,2,0,neutral,0.5063387155532837
331,101261623,magedsk949,4375,265331,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏اللهم أجعل قبر أبي وزوجتي واخي روضه من رياض الجنة لا حفرة من حفر النار، اللهم أغفر لهم وأرحمهم وأعف عنهم وأكرم منزلتهم
اللهم نور لهم قبورهم وآ",,"RT @Jeddah_Project: ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:42:41+00:00,4,0,0,0,neutral,0.7399465441703796
332,1020730330628739073,Khalid01538496,459,11744,"‏‏https://t.co/crQldwV3L6‎


تيك توك
https://t.co/zV2BDKFp3P","جدة, المملكة العربية السعودية","RT @Jeddah_Project: ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:08:33+00:00,4,0,0,0,neutral,0.7399465441703796
333,4868464043,abdafif2,1589,131948,my snap: abd.afif,,"RT @Jeddah_Project: ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:06:47+00:00,4,0,0,0,neutral,0.7399465441703796
334,1377255031,Jeddah_Project,21249,4064,رؤيتنا جدة عالمية ! Our Vision JEDDAH2030 ! متابعة جميع أخبار مدينة جدة | للإعلان الإرسال عبر الخاص📩 للتواصل والاستفسار : Jedaaaaah@hotmail.com,JEDDAH,"ممشى الالوان بمدينة #جدة
By : @soulndrone
https://t.co/ApGFId94Ya",2021-03-16 13:03:30+00:00,4,2,24,0,neutral,0.8484187722206116
335,711297757,alsolami510,8394,18920,سفير اﻻبتسامة-إعلامي-مقدم برامج في مجموعة قنوات - مدير مؤسسة أحلى النجوم لتنظيم المعارض والمؤتمرات ومدير أعمال مشاهير - سناب alsolami510 - 0504926510,"الدمام, المملكة العربية السعود",RT @hhamoudah: @atalla74 @AAlhasher1 @umranarts @ArchitectsG @asuwayed @UMRAN_RIYADH1 @Umran_CD ممشى الالوان بجدة تنفيذ جمعيةً عيون جدة مع…,2021-03-16 10:12:32+00:00,4,0,0,0,neutral,0.9461022615432739
336,192249129,hadheem,896,24752,يسعد اوقاتكم يانبع حالي البحر جودوا بشيء من رضاكم٠٠ حبا حبا باللي جو ٠٠ يامرحبا باللي جو,Jeddah / Makka ,ممشى كورنيش جده لوحة فنيه بكل الالوان ... بكاميرتي https://t.co/DdrUvREXul,2021-03-16 09:45:43+00:00,1,0,2,0,positive,0.7757157683372498
337,1204424007719817217,1fySP5zjI8WcDRl,1,61,,,"RT @2055Shosho: صباح الجمال والألوان الجميلة 💕 من ممشى الألوان الواجهة البحرية 💕
#جدة.  
من تصوير المصور الدولي تركي الداخل 🌿 https://t.co/…",2021-03-15 22:29:22+00:00,2,0,0,0,positive,0.939179003238678
338,352220112,4_almajed,4365,18026,مدير عام تقنية المعلومات بـ ‏@amanataljouf,Saudi Arabia - Aljouf,RT @hhamoudah: @atalla74 @AAlhasher1 @umranarts @ArchitectsG @asuwayed @UMRAN_RIYADH1 @Umran_CD ممشى الالوان بجدة تنفيذ جمعيةً عيون جدة مع…,2021-03-15 21:41:38+00:00,4,0,0,0,neutral,0.9461022615432739
339,1188935938862452737,dll70r,2160,29813,https://t.co/CjtBzWFoAI,,@A_x10_ وحده قالت لي اكتبي بقوقل ممشى الالوان جده وسجلي، وانتا عاد جرب,2021-03-15 20:24:51+00:00,0,1,0,0,neutral,0.8870283961296082
340,1218363031069122560,Htanteam,2232,1126,فريق تطوعـي في سماء مدينة #جدة ، شغف وحُب التطوع بسحابة تُمطر حباً وهتاناً htanteam@gmail.com,Jeddah,"تطوع ومشاركة فريق هتان فـي #ممشى_الالوان وتغطية قناة @AlArabiya_KSA بتواجد الفريق
نسقي الأرواح حُباً #هتان_التطوعي بـ #جدة https://t.co/eBz6jgjbl7",2021-03-15 17:02:22+00:00,1,0,16,0,positive,0.6916933655738831
341,1056257659819704320,HamzaTash,117,4894,Insanity,,"RT @soulndrone: لوناها بطريقتنا أنا والمبدع عمرو 😉🎨
—
تصويري بالدرون 

ومونتاج @amrkhaled94
—

Drone: Dji Mavic Pro
—
#مصور_درون #مصور #تصو…",2021-03-15 16:21:29+00:00,5,0,0,0,positive,0.8318039178848267
342,21638609,SirTash,434,10808,Nonconformist number cruncher who spends way too much of his time on Twitter 🦁,"Houston, TX","RT @soulndrone: لوناها بطريقتنا أنا والمبدع عمرو 😉🎨
—
تصويري بالدرون 

ومونتاج @amrkhaled94
—

Drone: Dji Mavic Pro
—
#مصور_درون #مصور #تصو…",2021-03-15 15:55:33+00:00,5,0,0,0,positive,0.8318039178848267
343,1197401771943047168,soulndrone,621,319,مصور ومُنتِج أفلام 🎬 عاشق للبحر 🏝 لغتي هي الكاميرا📸 معتمد من قبل وزارة العمل وعضو في المجلس السعودي الفوتوغرافي، لطلبات التصوير 📞 0566775520,SA - Jeddah,"لوناها بطريقتنا أنا والمبدع عمرو 😉🎨
—
تصويري بالدرون 

ومونتاج @amrkhaled94
—

Drone: Dji Mavic Pro
—
#مصور_درون #مصور #تصوير #الواجهة_البحرية #ممشى_الألوان #جدة #السعودية #علاء_طاش 
#colors #drone #dji #mavicpro #jwf #jeddah #saudiarabia #soulndrone https://t.co/fyzWL4j5jJ",2021-03-15 15:41:44+00:00,5,0,10,0,positive,0.5564218759536743
344,2204426096,hurah21,21349,20952,للإعلان بسعر رمزي، للتواصل/  0562676869 (حساب شخصي),,@JeddahAmanah مساء الخير، من فضلك كيف فيني اسجل في مبادرات امانة جدة مثل ممشى الألوان https://t.co/HQdqmAO2SB,2021-03-15 12:31:17+00:00,0,0,0,0,positive,0.8276333212852478
345,474271671,NesmatJeddah,7596,215218,,جدة,"RT @fayalruba: Jeddah ♥️ 

#جدة #جده_Iلان #Jeddah #ممشى_الالوان #الواجهه_البحرية https://t.co/fqHDTAUf2Y",2021-03-14 20:25:46+00:00,2,0,0,0,neutral,0.9391947984695435
346,3856851442,Coffe_jeddah,102633,23225,دليل شامل لمطاعم جدة أول حساب متخصص للتعريف بمطاعم جدة .. للإعلان التواصل عبر الدايركت #مطاعم_جدة,Jeddah,"RT @fayalruba: Jeddah ♥️ 

#جدة #جده_Iلان #Jeddah #ممشى_الالوان #الواجهه_البحرية https://t.co/fqHDTAUf2Y",2021-03-14 20:21:29+00:00,2,0,0,0,neutral,0.9391947984695435
347,322913408,fayalruba,478,1155,قصيمية الأصل جداويه المنشأ انتصفت بكل شي،فهُنا مجدُ لنا وهنُاك مجدُ.../خريجة ادارة عامه-تنظيم وتطويرإداري،عاشقه للتصوير والسباحة ولست محترفه،سأحقق حلمي يوماً ❣️,photography _ Jeddah  _ ,"Jeddah ♥️ 

#جدة #جده_Iلان #Jeddah #ممشى_الالوان #الواجهه_البحرية https://t.co/fqHDTAUf2Y",2021-03-14 19:53:33+00:00,2,3,12,0,neutral,0.9502424001693726
348,816021040602222592,moayed_mgadmi11,243,2553,متخرج من كلية الدراسات البحرية -موانئ ونقل بحري #kau ♥️ اتحادي وانتريستا الهوى #عبادي_الجواهر #شاهي,"Makkah Al Mukarrama, Kingdom of Saudi Arabia","RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-14 11:55:39+00:00,27,0,0,0,positive,0.5455290675163269
349,1125460212822024193,ojksa21,3359,442,مجتمعنا مسؤوليتنا. اجتماعية • خيرية • توعوية | جدة - الصيرفي ميجا مول - الدور الاول | تصريح وزارة الموارد البشرية والتنمية الاجتماعية رقم (٥٨٢)..,"جدة, المملكة العربية السعودية","RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-14 11:54:00+00:00,27,0,0,0,positive,0.5455290675163269
350,1448729959,memoattar,36,377,بكالوريوس فنون وتاصميم /مصممة جرافيك ديزاين,"جدة, المملكة العربية السعودية","RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-14 11:34:40+00:00,27,0,0,0,positive,0.5455290675163269
351,735216996,ah1152,932,245024,,,RT @Ksa305Mbs: ممشى الالوان الواجهة البحرية #جدة https://t.co/nOtTaqNCwN,2021-03-14 09:07:47+00:00,1,0,0,0,neutral,0.7265818119049072
352,1018762964,Ksa305Mbs,92676,163155,التغريدة اللي جابتك لاتتوقع انها اجمل تغريده ولاتتوقع انها الاخيرة  .                             الخليج العربي ❤️ مُحصن,,ممشى الالوان الواجهة البحرية #جدة https://t.co/nOtTaqNCwN,2021-03-14 09:06:32+00:00,1,0,1,0,neutral,0.8915923237800598
353,1085114604664041472,_bymohd,677,1589,"‏‏‏‏‏‏‏‏‏‏مصمم جرافيك | كاتب محتوى 

‎‎‎‎‎‎‎‎#ThinkingOutsideTheBox",USA | KSA | SDN,"RT @MHFOUDO: ممشى الألوان في جدة لوحة فنية 🤍
#تغذية_بصرية https://t.co/jaPBt10hA2",2021-03-14 09:06:06+00:00,9,0,0,0,neutral,0.5168018937110901
354,2189833927,aqaratks,42765,11256,👨‍👩‍👦‍👦 اشتري ارضك الآن📍فى أفضل المواقع بشمال جدة 💰رقم المعلن ٣٤٥٣١٣٥ 👇🏻 تواصل معنا الآن 📲 0533331940,"جدة, مكة المكرمة","صباح الجمال والألوان الجميلة 
 من ممشى الألوان  في الواجهة البحرية 
من تصوير المصور المبدع : تركي الجدعاني
@torki_photo

#جدة #صباح_الخير  #صباح_السعاده https://t.co/5tEjdHBkay",2021-03-14 07:12:59+00:00,1,0,3,0,positive,0.9740609526634216
355,1218363031069122560,Htanteam,2232,1126,فريق تطوعـي في سماء مدينة #جدة ، شغف وحُب التطوع بسحابة تُمطر حباً وهتاناً htanteam@gmail.com,Jeddah,RT @layanbefari: #فريق_هتان_التطوعي 🤍🤍🌧 مشاركتي مع أجمل فريق . @htanteam #ممشى_الالوان #الواجهه_البحرية #جدة_الأن #كورنيش_جدة @JeddahAmanah…,2021-03-14 06:57:20+00:00,1,0,0,0,positive,0.7886180877685547
356,1012547117519458304,khalidAlshare16,1225,9472,ازرَع الخَير حَتى لَو فِي المَكانْ الخَاطئ سَيظلُ خَيراً وسيثمر يوما ما🌹,"جدة, المملكة العربية السعودية","RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 19:51:30+00:00,46,0,0,0,positive,0.9301683306694031
357,1304463136674766848,Majedalshn,38,177,,,"RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-13 19:30:36+00:00,27,0,0,0,positive,0.5455290675163269
358,616964813,Anaserafi,23796,24480,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏مهندس إستشاري

عضو مجلس إدارة‎‎‎‎ طيبة للاستثمار‎‎‎‎
رئيس اللجنة العقارية غرفة مكة
رئيس الجمعية السعودية لعلوم العمران بجدة
وجمعية ‎عيون جدة",,"RT @Almadinanews: مبادرة ""ممشى الالوان"" اليوم بالواجهة البحرية بجدة احدى مبادرات جمعية عيون جدة الخيرية بالتعاون مع أمانة محافظة جدة 

تصوي…",2021-03-13 19:25:55+00:00,27,0,0,0,positive,0.5455290675163269
359,182778370,brawn494,810,79843,SHRBP معتقداتي لا تتغير بتغير المناخ ولا حتى لجذب الإنتباه .. وحب حياتي زوجتي و ابناي صهيب و أَوْس,المملكة العربية السعودية,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 16:30:04+00:00,46,0,0,0,positive,0.9301683306694031
360,2615908459,BaderrBaderrrr,2369,32481,,,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 15:24:58+00:00,46,0,0,0,positive,0.9301683306694031
361,331993206,ProFawaz,11039,57195,"‏‏‏أكاديمي وباحث إيدلوجي #FawazPost عضو مجلس ادارة #اسطول #حلولنا #تأجير_سيارات 
عضو في جمعية الثقافه والفنون إدارة العلاقات العامه والإعلام بجده",united states,"RT @hassanalawii: #ممشى_الألوان #واجهة_جدة_البحرية 
#كورنيش_جدة 
#عدسة_جدة_اليوم 
للمشاهدة عبر الرابط 👇👇

https://t.co/BPHweSbLs4 https://t…",2021-03-13 12:17:59+00:00,8,0,0,0,neutral,0.9056203365325928
362,2877596677,abdullah1ja,3554,537449,,Kingdom of Saudi Arabia,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 11:51:24+00:00,46,0,0,0,positive,0.9301683306694031
363,1596635563,Thamora_s,1188,42766,الإحترام أساس التعامل (أم عبدالله),jeddah,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 11:37:38+00:00,46,0,0,0,positive,0.9301683306694031
364,419311831,MAlOraidi,5,70,,Jeddah,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 11:14:17+00:00,46,0,0,0,positive,0.9301683306694031
365,1336365734138699783,ml1TofMsERyxgB1,557,271,,"جدة, المملكة العربية السعودية","RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 11:02:44+00:00,46,0,0,0,positive,0.9301683306694031
366,4786971922,mom999900,39441,575727,"إنَّ ٱلحيّـاة ؏ـقيدةٌ و جھاد ."" ""@_mo990 @_m_5s""",جدة♥️.,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 10:14:41+00:00,46,0,0,0,positive,0.9301683306694031
367,480360850,yassmeensanad,1261,61621,Technology | Calligraphy | Autism Awareness | Novels | «The only way to achieve the IMPOSSIBLE is to believe that it is POSSIBLE» | FIND ME IN 🤍 | @include83,Jeddah - Dhahran : ✈️,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 08:55:39+00:00,46,0,0,0,positive,0.9301683306694031
368,716306299219218433,jemmy4123,1047,22001,تربوي 🧰أهلاوي 🟢 مكاوي🕋 تسويق و دعاية و إعلان 🔊حين تمزج خلاصة تجاربك بمهجة روحك و فيض إحساسك تزهر الكلمات عناقيد النجاح و الأمل 🤍💚كلنا سلمان كلنا محمد 💚🤍,مكة المكرمة,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 08:45:38+00:00,46,0,0,0,positive,0.9301683306694031
369,216264203,baitiha,1477,13540,مهندس صناعي (متابع للرياضة والعقار والتراث ومحب للسفر والإلكترونيات) حسابي في السناب شات baitiha,Jeddah,"RT @M_sadakah: اللي يعرف صاحب الصوره 
يمنشنه له تكريم مميز وهديه فوقها ارجوا ان تصله الرساله تم اختيار هذه الصوره كأفضل صوره من خلال #مبادر…",2021-03-13 08:43:48+00:00,46,0,0,0,positive,0.9301683306694031
